unit_id,baseline_rate,evoked_rate,evoked_ratio,t_stat,p_value,waveform_duration,evoke_positive,evoke_significant,low_spike_width,positive,session_id
951086934,4.444444444444445,2.807017543859649,0.6992481203007518,-0.5022209992713076,0.6914983647968784,0.741708542713568,True,False,True,False,794812542
951089059,1.4814814814814816,1.4035087719298245,0.9685781618224664,-0.0379528303519543,0.5150862537982583,0.796649916247906,True,False,True,False,794812542
951086999,0.0,0.0,1.0,,,0.892797319932998,True,False,True,False,794812542
951089668,1.4814814814814816,0.0,0.4029850746268656,-1.0,0.8397153445719701,0.604355108877722,True,False,True,False,794812542
951086967,25.185185185185183,72.9824561403508,2.8253554678776123,5.3169888520862925,5.382597265563561e-07,0.288442211055276,True,True,True,True,794812542
951087168,0.0,0.0,1.0,,,0.590619765494137,True,False,True,False,794812542
951087087,19.25925925925926,14.035087719298248,0.7421341287404984,-0.8251473029948573,0.7940299630608596,0.274706867671692,True,False,True,False,794812542
951087127,16.296296296296294,1.4035087719298245,0.1389608925955145,-3.394081822488205,0.9994452532514756,0.233500837520938,True,False,True,False,794812542
951087117,11.851851851851851,5.614035087719298,0.5146367359320492,-1.2412347201270706,0.8907803214947402,0.260971524288107,True,False,True,False,794812542
951087080,0.0,2.807017543859649,3.807017543859649,1.4238670093354828,0.0793440237711845,0.755443886097152,True,False,True,False,794812542
951087026,10.37037037037037,1.4035087719298245,0.2113835076290073,-2.208758510459534,0.9848561622649524,0.576884422110553,True,False,True,False,794812542
951087248,1.4814814814814816,0.0,0.4029850746268656,-1.0,0.8397153445719701,0.604355108877722,True,False,True,False,794812542
951087198,0.0,0.0,1.0,,,0.686767169179229,True,False,True,False,794812542
951087277,0.0,0.0,1.0,,,0.700502512562814,True,False,True,False,794812542
951087323,29.62962962962963,14.035087719298245,0.4908674346082861,-2.066186861336126,0.9788443238674056,0.233500837520938,True,False,True,False,794812542
951087364,0.0,0.0,1.0,,,0.549413735343384,True,False,True,False,794812542
951087437,7.407407407407407,96.84210526315783,11.637607233943882,8.788130212779505,2.0906078938149475e-13,0.604355108877722,True,True,True,True,794812542
951087445,2.9629629629629632,4.2105263157894735,1.3148057058534184,0.500932978598541,0.3089525469882125,0.700502512562814,True,False,True,False,794812542
951087429,7.407407407407407,78.59649122807014,9.46742406677486,7.210576191033386,1.986405573008806e-10,0.247236180904523,True,True,True,True,794812542
951087484,2.9629629629629632,4.2105263157894735,1.3148057058534184,0.3865329231512406,0.3501056321191123,0.618090452261307,True,False,True,False,794812542
951087478,1.4814814814814816,4.2105263157894735,2.099764336213668,0.958109953786257,0.1705636088390435,0.535678391959799,True,False,True,False,794812542
951087462,0.0,0.0,1.0,,,0.576884422110553,True,False,True,False,794812542
951087454,13.333333333333332,91.22807017543852,6.434516523867804,8.05450515957311,5.108352509836812e-12,0.480737018425461,True,True,True,True,794812542
951087501,8.888888888888888,0.0,0.1011235955056179,-2.536687329706925,0.9933508202152151,0.590619765494137,True,False,True,False,794812542
951087558,1.4814814814814816,1.4035087719298245,0.9685781618224664,-0.0379528303519543,0.5150862537982583,0.576884422110553,True,False,True,False,794812542
951087548,22.22222222222222,7.017543859649122,0.3452530848652733,-2.525557900061369,0.993154176054491,0.288442211055276,True,False,True,False,794812542
951087493,2.9629629629629632,5.614035087719298,1.6689621249385145,0.754689808238714,0.2264151265961083,0.590619765494137,True,False,True,False,794812542
951087625,4.444444444444445,8.421052631578947,1.7303974221267453,0.926086144481344,0.1787058354324363,0.631825795644891,True,False,True,False,794812542
951087606,1.4814814814814816,2.807017543859649,1.5341712490180672,0.942285352547998,0.1745563524985762,0.618090452261306,True,False,True,False,794812542
951087529,13.333333333333334,43.50877192982454,3.1052631578947354,4.321116498464261,2.381571935538852e-05,0.343383584589615,True,True,True,True,794812542
951087522,8.888888888888888,4.2105263157894735,0.5269071555292727,-1.072154169467617,0.8564325251091461,0.604355108877722,True,False,True,False,794812542
951087512,7.407407407407407,9.824561403508772,1.2875028982146997,0.4832522910635218,0.3151716946346709,0.50820770519263,True,False,True,False,794812542
951087615,2.9629629629629632,4.2105263157894735,1.3148057058534184,0.3865329231512405,0.3501056321191123,0.618090452261307,True,False,True,False,794812542
951089125,23.703703703703702,12.631578947368425,0.5518030458454984,-1.5366849489705272,0.9356822560903264,0.260971524288107,True,False,True,False,794812542
951087634,1.4814814814814816,5.614035087719298,2.6653574234092687,1.3081705396728909,0.0974322188509902,0.618090452261307,True,False,True,False,794812542
951087593,19.25925925925926,11.228070175438596,0.6035793322428558,-1.2135637434436233,0.8856131888717691,0.618090452261307,True,False,True,False,794812542
951087585,14.814814814814817,2.807017543859649,0.2407247627264883,-2.43646058955239,0.9913813095111714,0.673031825795645,True,False,True,False,794812542
951087680,4.444444444444445,4.2105263157894735,0.9570354457572502,-0.0657375100602273,0.526117958410479,0.576884422110553,True,False,True,False,794812542
951087652,0.0,1.4035087719298245,2.4035087719298245,1.0,0.1602846554280299,0.727973199329983,True,False,True,False,794812542
951087643,13.333333333333332,7.017543859649122,0.5593635250917993,-1.1635559162004123,0.8758289417160627,0.590619765494137,True,False,True,False,794812542
951089198,0.0,1.4035087719298245,2.4035087719298245,1.0,0.1602846554280299,0.618090452261306,True,False,True,False,794812542
951089209,5.925925925925927,2.807017543859649,0.5496763298620884,-0.8731525432660528,0.8072977299762811,0.714237855946399,True,False,True,False,794812542
951089186,13.333333333333332,0.0,0.0697674418604651,-3.1766191290283903,0.9989130891244604,0.590619765494137,True,False,True,False,794812542
951087731,0.0,1.4035087719298245,2.4035087719298245,1.0,0.1602846554280299,0.727973199329983,True,False,True,False,794812542
951087700,11.851851851851851,7.017543859649122,0.6238434703473381,-0.9225033320716044,0.8203679242939683,0.590619765494137,True,False,True,False,794812542
951087692,10.37037037037037,4.2105263157894735,0.4582547574147094,-1.3426627799726387,0.9082572918420956,0.535678391959799,True,False,True,False,794812542
951087789,2.9629629629629632,0.0,0.2523364485981308,-1.4238670093354828,0.9206559762288156,0.700502512562814,True,False,True,False,794812542
951087778,26.666666666666664,7.017543859649122,0.2897907419150285,-2.9354881708277096,0.9977828581976678,0.50820770519263,True,False,True,False,794812542
951087768,10.37037037037037,4.2105263157894735,0.4582547574147094,-1.3426627799726387,0.9082572918420956,0.68676716917923,True,False,True,False,794812542
951087860,0.0,5.614035087719298,6.614035087719298,2.041816368948746,0.0223672100237753,0.604355108877722,True,True,True,True,794812542
951087843,4.444444444444445,252.63157894736813,46.58539205155741,15.322759675407813,5.844245119965935e-25,0.32964824120603,True,True,True,True,794812542
951087835,2.9629629629629632,1.4035087719298245,0.6064928676832267,-0.6158279583709553,0.7300511643869341,0.741708542713568,True,False,True,False,794812542
951087796,1.4814814814814816,1.4035087719298245,0.9685781618224664,-0.0379528303519543,0.5150862537982583,0.645561139028476,True,False,True,False,794812542
951087924,0.0,1.4035087719298245,2.4035087719298245,1.0,0.1602846554280299,0.618090452261307,True,False,True,False,794812542
951087899,0.0,0.0,1.0,,,0.631825795644891,True,False,True,False,794812542
951089246,7.407407407407407,7.017543859649122,0.9536285648040806,-0.0948696118354955,0.5376625902733896,0.68676716917923,True,False,True,False,794812542
951087886,2.9629629629629632,157.19298245614024,39.91785538612884,11.2055849320437,6.615599126219181e-18,0.467001675041876,True,True,True,True,794812542
951087868,2.9629629629629632,0.0,0.2523364485981308,-1.4238670093354828,0.9206559762288156,0.65929648241206,True,False,True,False,794812542
951089266,0.0,2.807017543859649,3.807017543859649,1.4238670093354826,0.0793440237711846,0.645561139028476,True,False,True,False,794812542
951087975,17.777777777777775,7.017543859649122,0.426969791342261,-1.809908896162972,0.96281491120067,0.260971524288107,True,False,True,False,794812542
951089676,0.0,1.4035087719298245,2.4035087719298245,1.0,0.1602846554280299,0.700502512562814,True,False,True,False,794812542
951087947,5.925925925925927,9.824561403508772,1.5629045876723895,0.8188606729717579,0.2077476134244055,0.563149078726968,True,False,True,False,794812542
951089585,1.4814814814814816,0.0,0.4029850746268656,-1.0,0.8397153445719701,0.604355108877722,True,False,True,False,794812542
951088011,0.0,0.0,1.0,,,0.631825795644891,True,False,True,False,794812542
951088130,4.444444444444445,0.0,0.183673469387755,-1.7559422921421233,0.958382012042404,0.631825795644891,True,False,True,False,794812542
951088098,5.925925925925927,2.807017543859649,0.5496763298620884,-0.873152543266053,0.8072977299762811,0.645561139028476,True,False,True,False,794812542
951088085,1.4814814814814816,0.0,0.4029850746268656,-1.0,0.8397153445719701,0.590619765494137,True,False,True,False,794812542
951088064,0.0,0.0,1.0,,,0.590619765494137,True,False,True,False,794812542
951088160,4.444444444444445,1.4035087719298245,0.4414607948442534,-1.0402924476323474,0.8492044554897328,0.604355108877722,True,False,True,False,794812542
951089310,0.0,2.807017543859649,3.807017543859649,1.423867009335483,0.0793440237711845,0.673031825795645,True,False,True,False,794812542
951089298,0.0,0.0,1.0,,,0.645561139028476,True,False,True,False,794812542
951088267,0.0,1.4035087719298245,2.4035087719298245,1.0,0.1602846554280299,0.631825795644891,True,False,True,False,794812542
951088234,0.0,0.0,1.0,,,0.686767169179229,True,False,True,False,794812542
951088223,0.0,0.0,1.0,,,0.590619765494137,True,False,True,False,794812542
951089321,0.0,1.4035087719298245,2.4035087719298245,1.0,0.1602846554280299,0.65929648241206,True,False,True,False,794812542
951088348,0.0,0.0,1.0,,,0.563149078726968,True,False,True,False,794812542
951088192,1.4814814814814816,0.0,0.4029850746268656,-1.0,0.8397153445719701,0.65929648241206,True,False,True,False,794812542
951088183,1.4814814814814816,0.0,0.4029850746268656,-1.0000000000000002,0.8397153445719702,0.645561139028476,True,False,True,False,794812542
951089606,0.0,0.0,1.0,,,0.645561139028476,True,False,True,False,794812542
951088279,14.814814814814817,7.017543859649122,0.5069641316405769,-1.6267036758175388,0.9459743919203653,0.274706867671692,True,False,True,False,794812542
951089627,0.0,0.0,1.0,,,0.576884422110553,True,False,True,False,794812542
951089618,0.0,0.0,1.0,,,0.65929648241206,True,False,True,False,794812542
951088399,0.0,0.0,1.0,,,0.645561139028476,True,False,True,False,794812542
951088359,0.0,0.0,1.0,,,0.645561139028476,True,False,True,False,794812542
